representation,kv,sharer_layer,codec_layer,frequency_pct,mean_dct_power_unscaled,energy_0_10pct_auxiliary,spectral_centroid_pct_auxiliary
Raw Sharer KV,V,0,4,94.0,0.0009991391807483293,0.22463701798968616,46.50705697722593
Raw Sharer KV,V,0,4,95.0,0.000898073374176533,0.22463701798968616,46.50705697722593
Raw Sharer KV,V,0,4,96.0,0.0007639698384343769,0.22463701798968616,46.50705697722593
Raw Sharer KV,V,0,4,97.0,0.0006716169127955139,0.22463701798968616,46.50705697722593
Raw Sharer KV,V,0,4,98.0,0.0006227792765957928,0.22463701798968616,46.50705697722593
Raw Sharer KV,V,0,4,99.0,0.0006341281549484276,0.22463701798968616,46.50705697722593
Raw Sharer KV,V,0,4,100.0,0.0006443381751353172,0.22463701798968616,46.50705697722593
Raw Sharer KV,V,6,10,0.0,3.9034497670363635,0.4322596631930762,28.60770302707802
Raw Sharer KV,V,6,10,1.0,1.5274635366024443,0.4322596631930762,28.60770302707802
Raw Sharer KV,V,6,10,2.0,1.0729979135229957,0.4322596631930762,28.60770302707802
Raw Sharer KV,V,6,10,3.0,0.6962043029353663,0.4322596631930762,28.60770302707802
Raw Sharer KV,V,6,10,4.0,0.4764225114724831,0.4322596631930762,28.60770302707802
Raw Sharer KV,V,6,10,5.0,0.4928407763953147,0.4322596631930762,28.60770302707802
Raw Sharer KV,V,6,10,6.0,0.5241718252352436,0.4322596631930762,28.60770302707802
Raw Sharer KV,V,6,10,7.0,0.5013000311717045,0.4322596631930762,28.60770302707802
Raw Sharer KV,V,6,10,8.0,0.4656463847996198,0.4322596631930762,28.60770302707802
Raw Sharer KV,V,6,10,9.0,0.44135979705475586,0.4322596631930762,28.60770302707802
Raw Sharer KV,V,6,10,10.0,0.4056088941099008,0.4322596631930762,28.60770302707802
Raw Sharer KV,V,6,10,11.0,0.355653826744965,0.4322596631930762,28.60770302707802
Raw Sharer KV,V,6,10,12.0,0.2947755811520618,0.4322596631930762,28.60770302707802
Raw Sharer KV,V,6,10,13.0,0.26034177955429205,0.4322596631930762,28.60770302707802
Raw Sharer KV,V,6,10,14.0,0.2513858118071223,0.4322596631930762,28.60770302707802
Raw Sharer KV,V,6,10,15.0,0.2449459573581407,0.4322596631930762,28.60770302707802
Raw Sharer KV,V,6,10,16.0,0.24327622384240388,0.4322596631930762,28.60770302707802
Raw Sharer KV,V,6,10,17.0,0.24713357967906646,0.4322596631930762,28.60770302707802
Raw Sharer KV,V,6,10,18.0,0.2508157953183399,0.4322596631930762,28.60770302707802
Raw Sharer KV,V,6,10,19.0,0.24959470107511134,0.4322596631930762,28.60770302707802
Raw Sharer KV,V,6,10,20.0,0.23019585658039457,0.4322596631930762,28.60770302707802
Raw Sharer KV,V,6,10,21.0,0.21266659757209713,0.4322596631930762,28.60770302707802
Raw Sharer KV,V,6,10,22.0,0.2088000652889603,0.4322596631930762,28.60770302707802
Raw Sharer KV,V,6,10,23.0,0.21402647854498363,0.4322596631930762,28.60770302707802
Raw Sharer KV,V,6,10,24.0,0.21302847423998175,0.4322596631930762,28.60770302707802
Raw Sharer KV,V,6,10,25.0,0.21620382223045453,0.4322596631930762,28.60770302707802
Raw Sharer KV,V,6,10,26.0,0.21408906081138399,0.4322596631930762,28.60770302707802
Raw Sharer KV,V,6,10,27.0,0.204937582106795,0.4322596631930762,28.60770302707802
Raw Sharer KV,V,6,10,28.0,0.19481865264300757,0.4322596631930762,28.60770302707802
Raw Sharer KV,V,6,10,29.0,0.18305290833886842,0.4322596631930762,28.60770302707802
Raw Sharer KV,V,6,10,30.0,0.17489534133055706,0.4322596631930762,28.60770302707802
Raw Sharer KV,V,6,10,31.0,0.16968032516582757,0.4322596631930762,28.60770302707802
Raw Sharer KV,V,6,10,32.0,0.16687026184576104,0.4322596631930762,28.60770302707802
Raw Sharer KV,V,6,10,33.0,0.16902000881498663,0.4322596631930762,28.60770302707802
Raw Sharer KV,V,6,10,34.0,0.18032562145788697,0.4322596631930762,28.60770302707802
Raw Sharer KV,V,6,10,35.0,0.1890375463735836,0.4322596631930762,28.60770302707802
Raw Sharer KV,V,6,10,36.0,0.19019408167281665,0.4322596631930762,28.60770302707802
Raw Sharer KV,V,6,10,37.0,0.18321351531878446,0.4322596631930762,28.60770302707802
Raw Sharer KV,V,6,10,38.0,0.1684760991804068,0.4322596631930762,28.60770302707802
Raw Sharer KV,V,6,10,39.0,0.1589459518046351,0.4322596631930762,28.60770302707802
Raw Sharer KV,V,6,10,40.0,0.1592480922816322,0.4322596631930762,28.60770302707802
Raw Sharer KV,V,6,10,41.0,0.15844588344363714,0.4322596631930762,28.60770302707802
Raw Sharer KV,V,6,10,42.0,0.15376441984233685,0.4322596631930762,28.60770302707802
Raw Sharer KV,V,6,10,43.0,0.1471963244357903,0.4322596631930762,28.60770302707802
Raw Sharer KV,V,6,10,44.0,0.14310928399558187,0.4322596631930762,28.60770302707802
Raw Sharer KV,V,6,10,45.0,0.1473952303073021,0.4322596631930762,28.60770302707802
Raw Sharer KV,V,6,10,46.0,0.14990138894572733,0.4322596631930762,28.60770302707802
Raw Sharer KV,V,6,10,47.0,0.14462093852635005,0.4322596631930762,28.60770302707802
Raw Sharer KV,V,6,10,48.0,0.13759984673088213,0.4322596631930762,28.60770302707802
Raw Sharer KV,V,6,10,49.0,0.13062788571565753,0.4322596631930762,28.60770302707802
Raw Sharer KV,V,6,10,50.0,0.12387885544740129,0.4322596631930762,28.60770302707802
Raw Sharer KV,V,6,10,51.0,0.12411041058687249,0.4322596631930762,28.60770302707802
Raw Sharer KV,V,6,10,52.0,0.12201535462052567,0.4322596631930762,28.60770302707802
Raw Sharer KV,V,6,10,53.0,0.12227438374138726,0.4322596631930762,28.60770302707802
Raw Sharer KV,V,6,10,54.0,0.121376030358806,0.4322596631930762,28.60770302707802
Raw Sharer KV,V,6,10,55.0,0.11985012238474159,0.4322596631930762,28.60770302707802
Raw Sharer KV,V,6,10,56.0,0.12054317187838035,0.4322596631930762,28.60770302707802
Raw Sharer KV,V,6,10,57.0,0.12232221054044212,0.4322596631930762,28.60770302707802
Raw Sharer KV,V,6,10,58.0,0.12310607375547986,0.4322596631930762,28.60770302707802
Raw Sharer KV,V,6,10,59.0,0.12195504070681636,0.4322596631930762,28.60770302707802
Raw Sharer KV,V,6,10,60.0,0.12171010617021254,0.4322596631930762,28.60770302707802
Raw Sharer KV,V,6,10,61.0,0.12029652277444268,0.4322596631930762,28.60770302707802
Raw Sharer KV,V,6,10,62.0,0.12033162249703316,0.4322596631930762,28.60770302707802
Raw Sharer KV,V,6,10,63.0,0.12133446720166825,0.4322596631930762,28.60770302707802
Raw Sharer KV,V,6,10,64.0,0.1197142459164024,0.4322596631930762,28.60770302707802
Raw Sharer KV,V,6,10,65.0,0.11580695256016037,0.4322596631930762,28.60770302707802
Raw Sharer KV,V,6,10,66.0,0.11139415086974616,0.4322596631930762,28.60770302707802
Raw Sharer KV,V,6,10,67.0,0.11204585729719843,0.4322596631930762,28.60770302707802
Raw Sharer KV,V,6,10,68.0,0.12096412343729764,0.4322596631930762,28.60770302707802
Raw Sharer KV,V,6,10,69.0,0.12384295230651332,0.4322596631930762,28.60770302707802
Raw Sharer KV,V,6,10,70.0,0.11939461958972959,0.4322596631930762,28.60770302707802
Raw Sharer KV,V,6,10,71.0,0.11284566182061095,0.4322596631930762,28.60770302707802
Raw Sharer KV,V,6,10,72.0,0.10960262921056706,0.4322596631930762,28.60770302707802
Raw Sharer KV,V,6,10,73.0,0.11696523781021832,0.4322596631930762,28.60770302707802
Raw Sharer KV,V,6,10,74.0,0.12372929111705155,0.4322596631930762,28.60770302707802
Raw Sharer KV,V,6,10,75.0,0.1218513900294056,0.4322596631930762,28.60770302707802
Raw Sharer KV,V,6,10,76.0,0.11985370672337015,0.4322596631930762,28.60770302707802
Raw Sharer KV,V,6,10,77.0,0.12714479106674856,0.4322596631930762,28.60770302707802
Raw Sharer KV,V,6,10,78.0,0.1373681380905329,0.4322596631930762,28.60770302707802
Raw Sharer KV,V,6,10,79.0,0.1436228595889406,0.4322596631930762,28.60770302707802
Raw Sharer KV,V,6,10,80.0,0.13825895594491142,0.4322596631930762,28.60770302707802
Raw Sharer KV,V,6,10,81.0,0.121784085228428,0.4322596631930762,28.60770302707802
Raw Sharer KV,V,6,10,82.0,0.10932349749011337,0.4322596631930762,28.60770302707802
Raw Sharer KV,V,6,10,83.0,0.11021988669461281,0.4322596631930762,28.60770302707802
Raw Sharer KV,V,6,10,84.0,0.11607072128739673,0.4322596631930762,28.60770302707802
Raw Sharer KV,V,6,10,85.0,0.11620507335064759,0.4322596631930762,28.60770302707802
Raw Sharer KV,V,6,10,86.0,0.11645805900319822,0.4322596631930762,28.60770302707802
Raw Sharer KV,V,6,10,87.0,0.12108646756110823,0.4322596631930762,28.60770302707802
Raw Sharer KV,V,6,10,88.0,0.128977817448904,0.4322596631930762,28.60770302707802
Raw Sharer KV,V,6,10,89.0,0.1322999950590747,0.4322596631930762,28.60770302707802
Raw Sharer KV,V,6,10,90.0,0.12819553075751172,0.4322596631930762,28.60770302707802
Raw Sharer KV,V,6,10,91.0,0.12002131859080692,0.4322596631930762,28.60770302707802
Raw Sharer KV,V,6,10,92.0,0.11232872848515388,0.4322596631930762,28.60770302707802
Raw Sharer KV,V,6,10,93.0,0.11315505123857293,0.4322596631930762,28.60770302707802
Raw Sharer KV,V,6,10,94.0,0.11269150700827603,0.4322596631930762,28.60770302707802
Raw Sharer KV,V,6,10,95.0,0.10694429407121786,0.4322596631930762,28.60770302707802
Raw Sharer KV,V,6,10,96.0,0.1029182813322404,0.4322596631930762,28.60770302707802
Raw Sharer KV,V,6,10,97.0,0.10601849555285295,0.4322596631930762,28.60770302707802
Raw Sharer KV,V,6,10,98.0,0.11035651270969542,0.4322596631930762,28.60770302707802
Raw Sharer KV,V,6,10,99.0,0.11168634488676617,0.4322596631930762,28.60770302707802
Raw Sharer KV,V,6,10,100.0,0.11219821642589523,0.4322596631930762,28.60770302707802
Raw Sharer KV,V,12,16,0.0,3.292085972847417,0.3535714195305496,31.582014509653384
Raw Sharer KV,V,12,16,1.0,2.052314186275472,0.3535714195305496,31.582014509653384
Raw Sharer KV,V,12,16,2.0,1.6790397222083993,0.3535714195305496,31.582014509653384
Raw Sharer KV,V,12,16,3.0,1.1863268407410945,0.3535714195305496,31.582014509653384
Raw Sharer KV,V,12,16,4.0,0.8586221191217195,0.3535714195305496,31.582014509653384
Raw Sharer KV,V,12,16,5.0,0.8257392878324027,0.3535714195305496,31.582014509653384
Raw Sharer KV,V,12,16,6.0,0.8728741610399452,0.3535714195305496,31.582014509653384
Raw Sharer KV,V,12,16,7.0,0.849845608898322,0.3535714195305496,31.582014509653384
Raw Sharer KV,V,12,16,8.0,0.781092692892999,0.3535714195305496,31.582014509653384
Raw Sharer KV,V,12,16,9.0,0.7215415251289959,0.3535714195305496,31.582014509653384
Raw Sharer KV,V,12,16,10.0,0.6808537618606351,0.3535714195305496,31.582014509653384
Raw Sharer KV,V,12,16,11.0,0.6302377873123626,0.3535714195305496,31.582014509653384
Raw Sharer KV,V,12,16,12.0,0.5762852294091135,0.3535714195305496,31.582014509653384
Raw Sharer KV,V,12,16,13.0,0.5440231970133028,0.3535714195305496,31.582014509653384
Raw Sharer KV,V,12,16,14.0,0.5084992268704808,0.3535714195305496,31.582014509653384
Raw Sharer KV,V,12,16,15.0,0.4618950512900482,0.3535714195305496,31.582014509653384
Raw Sharer KV,V,12,16,16.0,0.41890345454798006,0.3535714195305496,31.582014509653384
Raw Sharer KV,V,12,16,17.0,0.4179215103297611,0.3535714195305496,31.582014509653384
Raw Sharer KV,V,12,16,18.0,0.4528057483956216,0.3535714195305496,31.582014509653384
Raw Sharer KV,V,12,16,19.0,0.47873330088856114,0.3535714195305496,31.582014509653384
Raw Sharer KV,V,12,16,20.0,0.47186097044032044,0.3535714195305496,31.582014509653384
Raw Sharer KV,V,12,16,21.0,0.4455720832245426,0.3535714195305496,31.582014509653384
Raw Sharer KV,V,12,16,22.0,0.4236230481084206,0.3535714195305496,31.582014509653384
Raw Sharer KV,V,12,16,23.0,0.40606856959435406,0.3535714195305496,31.582014509653384
Raw Sharer KV,V,12,16,24.0,0.38847856613807386,0.3535714195305496,31.582014509653384
Raw Sharer KV,V,12,16,25.0,0.37816799441498006,0.3535714195305496,31.582014509653384
Raw Sharer KV,V,12,16,26.0,0.37301331357099066,0.3535714195305496,31.582014509653384
Raw Sharer KV,V,12,16,27.0,0.3699971818435005,0.3535714195305496,31.582014509653384
Raw Sharer KV,V,12,16,28.0,0.37049221401917765,0.3535714195305496,31.582014509653384
Raw Sharer KV,V,12,16,29.0,0.3795136610779439,0.3535714195305496,31.582014509653384
Raw Sharer KV,V,12,16,30.0,0.3807048714166744,0.3535714195305496,31.582014509653384
Raw Sharer KV,V,12,16,31.0,0.3715582000502036,0.3535714195305496,31.582014509653384
Raw Sharer KV,V,12,16,32.0,0.34660789343179216,0.3535714195305496,31.582014509653384
Raw Sharer KV,V,12,16,33.0,0.3164956240623727,0.3535714195305496,31.582014509653384
Raw Sharer KV,V,12,16,34.0,0.30604698490060417,0.3535714195305496,31.582014509653384
Raw Sharer KV,V,12,16,35.0,0.30783738042518954,0.3535714195305496,31.582014509653384
Raw Sharer KV,V,12,16,36.0,0.3167300005664585,0.3535714195305496,31.582014509653384
Raw Sharer KV,V,12,16,37.0,0.3208756031148369,0.3535714195305496,31.582014509653384
Raw Sharer KV,V,12,16,38.0,0.3159148518682927,0.3535714195305496,31.582014509653384
Raw Sharer KV,V,12,16,39.0,0.31315317712404045,0.3535714195305496,31.582014509653384
Raw Sharer KV,V,12,16,40.0,0.31288904831744724,0.3535714195305496,31.582014509653384
Raw Sharer KV,V,12,16,41.0,0.299856529046665,0.3535714195305496,31.582014509653384
Raw Sharer KV,V,12,16,42.0,0.28852096753136725,0.3535714195305496,31.582014509653384
Raw Sharer KV,V,12,16,43.0,0.28767086846666645,0.3535714195305496,31.582014509653384
Raw Sharer KV,V,12,16,44.0,0.2909478220541493,0.3535714195305496,31.582014509653384
Raw Sharer KV,V,12,16,45.0,0.2946380533205231,0.3535714195305496,31.582014509653384
Raw Sharer KV,V,12,16,46.0,0.2862953222385839,0.3535714195305496,31.582014509653384
Raw Sharer KV,V,12,16,47.0,0.2724686837321496,0.3535714195305496,31.582014509653384
Raw Sharer KV,V,12,16,48.0,0.2553215126041322,0.3535714195305496,31.582014509653384
Raw Sharer KV,V,12,16,49.0,0.2436398178809028,0.3535714195305496,31.582014509653384
Raw Sharer KV,V,12,16,50.0,0.2340888076578267,0.3535714195305496,31.582014509653384
Raw Sharer KV,V,12,16,51.0,0.23372618373250617,0.3535714195305496,31.582014509653384
Raw Sharer KV,V,12,16,52.0,0.23670290998998114,0.3535714195305496,31.582014509653384
Raw Sharer KV,V,12,16,53.0,0.24362150071101515,0.3535714195305496,31.582014509653384
Raw Sharer KV,V,12,16,54.0,0.2465357233257963,0.3535714195305496,31.582014509653384
Raw Sharer KV,V,12,16,55.0,0.2423808790539625,0.3535714195305496,31.582014509653384
Raw Sharer KV,V,12,16,56.0,0.23767136898124602,0.3535714195305496,31.582014509653384
Raw Sharer KV,V,12,16,57.0,0.23215057115274235,0.3535714195305496,31.582014509653384
Raw Sharer KV,V,12,16,58.0,0.2304207609139849,0.3535714195305496,31.582014509653384
Raw Sharer KV,V,12,16,59.0,0.22634476049483054,0.3535714195305496,31.582014509653384
Raw Sharer KV,V,12,16,60.0,0.22138031438516917,0.3535714195305496,31.582014509653384
Raw Sharer KV,V,12,16,61.0,0.21418827235131171,0.3535714195305496,31.582014509653384
Raw Sharer KV,V,12,16,62.0,0.2075685960677218,0.3535714195305496,31.582014509653384
Raw Sharer KV,V,12,16,63.0,0.20483767558485844,0.3535714195305496,31.582014509653384
Raw Sharer KV,V,12,16,64.0,0.20905097124807082,0.3535714195305496,31.582014509653384
Raw Sharer KV,V,12,16,65.0,0.21129732309564142,0.3535714195305496,31.582014509653384
Raw Sharer KV,V,12,16,66.0,0.2154638381549741,0.3535714195305496,31.582014509653384
Raw Sharer KV,V,12,16,67.0,0.21491655950929237,0.3535714195305496,31.582014509653384
Raw Sharer KV,V,12,16,68.0,0.21393390998360712,0.3535714195305496,31.582014509653384
Raw Sharer KV,V,12,16,69.0,0.20681075024389423,0.3535714195305496,31.582014509653384
Raw Sharer KV,V,12,16,70.0,0.20157495989697055,0.3535714195305496,31.582014509653384
Raw Sharer KV,V,12,16,71.0,0.200544558348338,0.3535714195305496,31.582014509653384
Raw Sharer KV,V,12,16,72.0,0.20655988894170155,0.3535714195305496,31.582014509653384
Raw Sharer KV,V,12,16,73.0,0.21104747218152625,0.3535714195305496,31.582014509653384
Raw Sharer KV,V,12,16,74.0,0.20949262751644723,0.3535714195305496,31.582014509653384
Raw Sharer KV,V,12,16,75.0,0.2019168923725374,0.3535714195305496,31.582014509653384
Raw Sharer KV,V,12,16,76.0,0.2047512894391546,0.3535714195305496,31.582014509653384
Raw Sharer KV,V,12,16,77.0,0.2202758323562739,0.3535714195305496,31.582014509653384
Raw Sharer KV,V,12,16,78.0,0.23413493939035093,0.3535714195305496,31.582014509653384
Raw Sharer KV,V,12,16,79.0,0.2293457616170051,0.3535714195305496,31.582014509653384
Raw Sharer KV,V,12,16,80.0,0.21001977456908213,0.3535714195305496,31.582014509653384
Raw Sharer KV,V,12,16,81.0,0.18940002476985687,0.3535714195305496,31.582014509653384
Raw Sharer KV,V,12,16,82.0,0.182418641987897,0.3535714195305496,31.582014509653384
Raw Sharer KV,V,12,16,83.0,0.1916580062326102,0.3535714195305496,31.582014509653384
Raw Sharer KV,V,12,16,84.0,0.19869028322049398,0.3535714195305496,31.582014509653384
Raw Sharer KV,V,12,16,85.0,0.19713499707504512,0.3535714195305496,31.582014509653384
Raw Sharer KV,V,12,16,86.0,0.1899077886156738,0.3535714195305496,31.582014509653384
Raw Sharer KV,V,12,16,87.0,0.1912368750432506,0.3535714195305496,31.582014509653384
Raw Sharer KV,V,12,16,88.0,0.19873970837914384,0.3535714195305496,31.582014509653384
Raw Sharer KV,V,12,16,89.0,0.20518763133455675,0.3535714195305496,31.582014509653384
Raw Sharer KV,V,12,16,90.0,0.19983327174413715,0.3535714195305496,31.582014509653384
Raw Sharer KV,V,12,16,91.0,0.1901649729658675,0.3535714195305496,31.582014509653384
Raw Sharer KV,V,12,16,92.0,0.18464377608906948,0.3535714195305496,31.582014509653384
Raw Sharer KV,V,12,16,93.0,0.18434266153213688,0.3535714195305496,31.582014509653384
Raw Sharer KV,V,12,16,94.0,0.18494156353903238,0.3535714195305496,31.582014509653384
Raw Sharer KV,V,12,16,95.0,0.17672766409887108,0.3535714195305496,31.582014509653384
Raw Sharer KV,V,12,16,96.0,0.17441341531870425,0.3535714195305496,31.582014509653384
Raw Sharer KV,V,12,16,97.0,0.1847581868624549,0.3535714195305496,31.582014509653384
Raw Sharer KV,V,12,16,98.0,0.19663941863953358,0.3535714195305496,31.582014509653384
Raw Sharer KV,V,12,16,99.0,0.1920662395014368,0.3535714195305496,31.582014509653384
Raw Sharer KV,V,12,16,100.0,0.1809919890074525,0.3535714195305496,31.582014509653384
Raw Sharer KV,V,18,22,0.0,11.404842549934983,0.4164858420753984,28.41267305564889
Raw Sharer KV,V,18,22,1.0,3.409204441227481,0.4164858420753984,28.41267305564889
Raw Sharer KV,V,18,22,2.0,1.7376651446544558,0.4164858420753984,28.41267305564889
Raw Sharer KV,V,18,22,3.0,1.254152788541979,0.4164858420753984,28.41267305564889
Raw Sharer KV,V,18,22,4.0,1.0030834840377785,0.4164858420753984,28.41267305564889
Raw Sharer KV,V,18,22,5.0,0.9886179362074475,0.4164858420753984,28.41267305564889
Raw Sharer KV,V,18,22,6.0,1.0537286017776915,0.4164858420753984,28.41267305564889
Raw Sharer KV,V,18,22,7.0,1.04711416053935,0.4164858420753984,28.41267305564889
Raw Sharer KV,V,18,22,8.0,1.0161063626687974,0.4164858420753984,28.41267305564889
Raw Sharer KV,V,18,22,9.0,0.9700305758242037,0.4164858420753984,28.41267305564889
Raw Sharer KV,V,18,22,10.0,0.9015851943870076,0.4164858420753984,28.41267305564889
Raw Sharer KV,V,18,22,11.0,0.8430043526529338,0.4164858420753984,28.41267305564889
Raw Sharer KV,V,18,22,12.0,0.7750657754554405,0.4164858420753984,28.41267305564889
Raw Sharer KV,V,18,22,13.0,0.7314586789230811,0.4164858420753984,28.41267305564889
Raw Sharer KV,V,18,22,14.0,0.6873051200737245,0.4164858420753984,28.41267305564889
Raw Sharer KV,V,18,22,15.0,0.6300381104345438,0.4164858420753984,28.41267305564889
Raw Sharer KV,V,18,22,16.0,0.5984603065496775,0.4164858420753984,28.41267305564889
Raw Sharer KV,V,18,22,17.0,0.6193374221352868,0.4164858420753984,28.41267305564889
Raw Sharer KV,V,18,22,18.0,0.6524700868537181,0.4164858420753984,28.41267305564889
Raw Sharer KV,V,18,22,19.0,0.6525454011012334,0.4164858420753984,28.41267305564889
Raw Sharer KV,V,18,22,20.0,0.6179289617342874,0.4164858420753984,28.41267305564889
Raw Sharer KV,V,18,22,21.0,0.5749785332169269,0.4164858420753984,28.41267305564889
Raw Sharer KV,V,18,22,22.0,0.5610092224157411,0.4164858420753984,28.41267305564889
Raw Sharer KV,V,18,22,23.0,0.5680560431804039,0.4164858420753984,28.41267305564889
Raw Sharer KV,V,18,22,24.0,0.5636058201803823,0.4164858420753984,28.41267305564889
Raw Sharer KV,V,18,22,25.0,0.5584244564961409,0.4164858420753984,28.41267305564889
Raw Sharer KV,V,18,22,26.0,0.5514180620631671,0.4164858420753984,28.41267305564889
Raw Sharer KV,V,18,22,27.0,0.5384791992173994,0.4164858420753984,28.41267305564889
Raw Sharer KV,V,18,22,28.0,0.514384994750144,0.4164858420753984,28.41267305564889
Raw Sharer KV,V,18,22,29.0,0.5043402968626469,0.4164858420753984,28.41267305564889
Raw Sharer KV,V,18,22,30.0,0.496315968240378,0.4164858420753984,28.41267305564889
Raw Sharer KV,V,18,22,31.0,0.4745643841047418,0.4164858420753984,28.41267305564889
Raw Sharer KV,V,18,22,32.0,0.44016961905756025,0.4164858420753984,28.41267305564889
Raw Sharer KV,V,18,22,33.0,0.4095616410439833,0.4164858420753984,28.41267305564889
Raw Sharer KV,V,18,22,34.0,0.4189120681333586,0.4164858420753984,28.41267305564889
Raw Sharer KV,V,18,22,35.0,0.46693604195024835,0.4164858420753984,28.41267305564889
Raw Sharer KV,V,18,22,36.0,0.5062079393398013,0.4164858420753984,28.41267305564889
Raw Sharer KV,V,18,22,37.0,0.5019006380459178,0.4164858420753984,28.41267305564889
Raw Sharer KV,V,18,22,38.0,0.45839526200259534,0.4164858420753984,28.41267305564889
Raw Sharer KV,V,18,22,39.0,0.4138494745889331,0.4164858420753984,28.41267305564889
Raw Sharer KV,V,18,22,40.0,0.38816357349278385,0.4164858420753984,28.41267305564889
Raw Sharer KV,V,18,22,41.0,0.3692711959555162,0.4164858420753984,28.41267305564889
Raw Sharer KV,V,18,22,42.0,0.3587585565121845,0.4164858420753984,28.41267305564889
Raw Sharer KV,V,18,22,43.0,0.37232880423398473,0.4164858420753984,28.41267305564889
Raw Sharer KV,V,18,22,44.0,0.4031995705061125,0.4164858420753984,28.41267305564889
Raw Sharer KV,V,18,22,45.0,0.4315125053923112,0.4164858420753984,28.41267305564889
Raw Sharer KV,V,18,22,46.0,0.4328046122973316,0.4164858420753984,28.41267305564889
Raw Sharer KV,V,18,22,47.0,0.4096618193370524,0.4164858420753984,28.41267305564889
Raw Sharer KV,V,18,22,48.0,0.38085584481712426,0.4164858420753984,28.41267305564889
Raw Sharer KV,V,18,22,49.0,0.3503170146193592,0.4164858420753984,28.41267305564889
Raw Sharer KV,V,18,22,50.0,0.32065791776403785,0.4164858420753984,28.41267305564889
Raw Sharer KV,V,18,22,51.0,0.30696655243780696,0.4164858420753984,28.41267305564889
Raw Sharer KV,V,18,22,52.0,0.30493186136824063,0.4164858420753984,28.41267305564889
Raw Sharer KV,V,18,22,53.0,0.31191134150780275,0.4164858420753984,28.41267305564889
Raw Sharer KV,V,18,22,54.0,0.3208338514307978,0.4164858420753984,28.41267305564889
Raw Sharer KV,V,18,22,55.0,0.3191286529821807,0.4164858420753984,28.41267305564889
Raw Sharer KV,V,18,22,56.0,0.3114009935560169,0.4164858420753984,28.41267305564889
Raw Sharer KV,V,18,22,57.0,0.30531830171239566,0.4164858420753984,28.41267305564889
Raw Sharer KV,V,18,22,58.0,0.3057119554368546,0.4164858420753984,28.41267305564889
Raw Sharer KV,V,18,22,59.0,0.30630882153869576,0.4164858420753984,28.41267305564889
Raw Sharer KV,V,18,22,60.0,0.299947828473523,0.4164858420753984,28.41267305564889
Raw Sharer KV,V,18,22,61.0,0.2930320784435026,0.4164858420753984,28.41267305564889
Raw Sharer KV,V,18,22,62.0,0.2850481784658042,0.4164858420753984,28.41267305564889
Raw Sharer KV,V,18,22,63.0,0.2850455297090227,0.4164858420753984,28.41267305564889
Raw Sharer KV,V,18,22,64.0,0.29012105526519016,0.4164858420753984,28.41267305564889
Raw Sharer KV,V,18,22,65.0,0.30154158714722157,0.4164858420753984,28.41267305564889
Raw Sharer KV,V,18,22,66.0,0.3036454338603653,0.4164858420753984,28.41267305564889
Raw Sharer KV,V,18,22,67.0,0.2909016979405713,0.4164858420753984,28.41267305564889
Raw Sharer KV,V,18,22,68.0,0.2824884943378858,0.4164858420753984,28.41267305564889
Raw Sharer KV,V,18,22,69.0,0.2825357484273265,0.4164858420753984,28.41267305564889
Raw Sharer KV,V,18,22,70.0,0.287657437144662,0.4164858420753984,28.41267305564889
Raw Sharer KV,V,18,22,71.0,0.2940599805582318,0.4164858420753984,28.41267305564889
Raw Sharer KV,V,18,22,72.0,0.2995250256452713,0.4164858420753984,28.41267305564889
Raw Sharer KV,V,18,22,73.0,0.29902130267728355,0.4164858420753984,28.41267305564889
Raw Sharer KV,V,18,22,74.0,0.29441410631785375,0.4164858420753984,28.41267305564889
Raw Sharer KV,V,18,22,75.0,0.2854134306398919,0.4164858420753984,28.41267305564889
Raw Sharer KV,V,18,22,76.0,0.2810675489692948,0.4164858420753984,28.41267305564889
Raw Sharer KV,V,18,22,77.0,0.28507281321100847,0.4164858420753984,28.41267305564889
Raw Sharer KV,V,18,22,78.0,0.2944331161907755,0.4164858420753984,28.41267305564889
Raw Sharer KV,V,18,22,79.0,0.31161555388127443,0.4164858420753984,28.41267305564889
Raw Sharer KV,V,18,22,80.0,0.32251747830887334,0.4164858420753984,28.41267305564889
Raw Sharer KV,V,18,22,81.0,0.31345968723020645,0.4164858420753984,28.41267305564889
Raw Sharer KV,V,18,22,82.0,0.2891503657150315,0.4164858420753984,28.41267305564889
Raw Sharer KV,V,18,22,83.0,0.2755978666208099,0.4164858420753984,28.41267305564889
Raw Sharer KV,V,18,22,84.0,0.26610483388765693,0.4164858420753984,28.41267305564889
Raw Sharer KV,V,18,22,85.0,0.2587284404828095,0.4164858420753984,28.41267305564889
Raw Sharer KV,V,18,22,86.0,0.2468861628184094,0.4164858420753984,28.41267305564889
Raw Sharer KV,V,18,22,87.0,0.23647107334298223,0.4164858420753984,28.41267305564889
Raw Sharer KV,V,18,22,88.0,0.23984419366694057,0.4164858420753984,28.41267305564889
Raw Sharer KV,V,18,22,89.0,0.250068314224045,0.4164858420753984,28.41267305564889
Raw Sharer KV,V,18,22,90.0,0.25477049531909873,0.4164858420753984,28.41267305564889
Raw Sharer KV,V,18,22,91.0,0.25021861526096495,0.4164858420753984,28.41267305564889
Raw Sharer KV,V,18,22,92.0,0.24534508176438966,0.4164858420753984,28.41267305564889
Raw Sharer KV,V,18,22,93.0,0.24668335089256294,0.4164858420753984,28.41267305564889
